filename,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,rep,k,n_lambda,mu,sigma,min_size
rep7_k20_lambda10000_mu20,lp__,225.3241015,225.623,1.27491109073145,1.07859149999999,222.78195,226.734,1.00283768990634,1034.47749377697,1866.52127641735,7,20,10000,20,6.8,10
rep7_k20_lambda10000_mu20,mu,30.979396225,31.38625,2.87482191227823,2.71508538,25.505565,34.99383,1.0027955418933,1247.73470516474,986.748890453866,7,20,10000,20,6.8,10
rep7_k20_lambda10000_mu20,sigma,5.29156796,5.15821,1.00200729932489,0.955980479999999,3.8976165,7.190252,1.00324291926906,1260.94063542278,988.813141491393,7,20,10000,20,6.8,10
rep7_k20_lambda10000_mu20,lambda,501.5007625,497.0065,69.9618707432632,69.5213379000001,394.12465,623.0471,1.00179817074511,1746.87481685256,1730.78170243521,7,20,10000,20,6.8,10
rep7_k20_lambda10000_mu50,lp__,201.4946445,201.867,1.26888422399888,0.993342000000024,198.97555,202.82905,1.00331513994762,1161.55987715535,1656.08427640434,7,20,10000,50,17,10
rep7_k20_lambda10000_mu50,mu,65.941499675,66.48155,6.82858852420693,6.45813147,53.506805,76.073115,1.00377176727878,955.185230556428,994.998260807428,7,20,10000,50,17,10
rep7_k20_lambda10000_mu50,sigma,16.763649725,16.5747,2.3384486887459,2.22338109,13.17613,21.024845,1.00367848698618,959.038701016754,970.081965056244,7,20,10000,50,17,10
rep7_k20_lambda10000_mu50,lambda,506.17480075,501.9085,69.7417395029424,69.7533648000001,393.66385,626.05025,1.00190749942532,1909.85031419234,1685.33334934948,7,20,10000,50,17,10
rep7_k20_lambda200_mu100,lp__,175.31978675,175.6245,1.20605588530302,0.971844299999984,172.92785,176.61,1.00109963271351,1524.25610919101,1885.72683414875,7,20,200,100,34,10
rep7_k20_lambda200_mu100,mu,104.872191425,105.159,8.17107708810986,8.31464319000001,90.865705,117.63625,1.00341513777145,1392.22264980541,1677.89635047096,7,20,200,100,34,10
rep7_k20_lambda200_mu100,sigma,29.175145075,29.09115,2.72631188090408,2.7524469,24.894545,33.878215,1.00254690380311,1455.97123296858,1857.89086929664,7,20,200,100,34,10
rep7_k20_lambda200_mu100,lambda,513.51602475,510.602,72.9567314315199,71.1751782000001,400.22795,640.48255,1.00141451533121,1627.71764693509,1595.54909014276,7,20,200,100,34,10
rep7_k20_lambda200_mu20,lp__,216.04710025,216.405,1.35010497612652,1.1393781,213.4729,217.535,1.0063001865377,808.194529138294,1141.35938001681,7,20,200,20,6.8,10
rep7_k20_lambda200_mu20,mu,15.677757465,15.9275,3.75761013480682,3.75372081,8.8314435,21.179475,1.00462785088609,538.429072638577,433.858725711938,7,20,200,20,6.8,10
rep7_k20_lambda200_mu20,sigma,7.8649355875,7.77843,1.30673245102691,1.285013898,5.939415,10.26006,1.00613119983847,525.578634896617,366.507274491551,7,20,200,20,6.8,10
rep7_k20_lambda200_mu20,lambda,497.28403925,492.8015,73.4429575641985,72.3241932000001,382.92245,625.4221,1.00354207229979,909.133718125754,1195.68649167926,7,20,200,20,6.8,10
rep7_k20_lambda200_mu50,lp__,202.03156075,202.3515,1.23929519625281,1.0148397,199.6139,203.39,1.00065781173244,1185.02540394827,1694.1787241403,7,20,200,50,17,10
rep7_k20_lambda200_mu50,mu,46.528178075,46.90985,6.27076828725994,6.23796537,35.13599,56.060435,1.00578534080888,1003.68567328822,1197.17902117802,7,20,200,50,17,10
rep7_k20_lambda200_mu50,sigma,16.028518,15.9041,2.17178776430831,2.14369134,12.73317,19.92741,1.00514431096884,1044.37329849603,1322.76756095304,7,20,200,50,17,10
rep7_k20_lambda200_mu50,lambda,502.8052575,499.65,71.5536671164843,72.3864624,389.9909,624.4028,1.00251099111454,1766.12053929338,1786.96503298603,7,20,200,50,17,10
rep7_k20_lambda2000_mu100,lp__,174.6633315,175.0265,1.30208869046898,1.0318896,172.068,176.04305,1.00285465225015,1211.70267730595,1669.59210048903,7,20,2000,100,34,10
rep7_k20_lambda2000_mu100,mu,128.760391975,129.1825,9.75672356612324,9.73623420000001,112.4195,143.94945,1.00418464489273,1160.47592006178,1309.81346711656,7,20,2000,100,34,10
rep7_k20_lambda2000_mu100,sigma,28.31629565,28.2185,3.22115714867424,3.2268789,23.296245,33.71038,1.00263530470055,1052.70882131584,1280.02855790082,7,20,2000,100,34,10
rep7_k20_lambda2000_mu100,lambda,522.802305,520.041,72.4308392213638,72.2270829,407.6269,646.2049,1.00265297876954,1762.71588812263,1627.26864229145,7,20,2000,100,34,10
rep7_k20_lambda2000_mu20,lp__,219.14218275,219.5055,1.38474600278372,1.09267619999999,216.51085,220.63205,1.006417590803,976.143734262392,1163.95034852126,7,20,2000,20,6.8,10
rep7_k20_lambda2000_mu20,mu,22.730730945,23.218,3.81151077342309,3.50620074,15.470985,27.989385,1.00707414058905,940.916725216379,736.407669796081,7,20,2000,20,6.8,10
rep7_k20_lambda2000_mu20,sigma,6.991909355,6.82202,1.32632653466348,1.220009301,5.142535,9.51528749999999,1.00731529144709,937.823902427831,765.191345435061,7,20,2000,20,6.8,10
rep7_k20_lambda2000_mu20,lambda,500.1336975,496.8045,69.0104235154113,67.1958798,394.11515,619.9259,1.00378999424078,1578.16818126153,1626.2263963356,7,20,2000,20,6.8,10
rep7_k20_lambda2000_mu50,lp__,209.96089625,210.272,1.21771951909819,0.977033399999988,207.62775,211.277,1.00084222873888,1379.11221842095,2044.45499100067,7,20,2000,50,17,10
rep7_k20_lambda2000_mu50,mu,72.36844225,72.955,5.76209792791546,5.67457737000001,62.029685,80.808295,1.0021806715655,1347.91766934183,1225.19641869011,7,20,2000,50,17,10
rep7_k20_lambda2000_mu50,sigma,11.5013265425,11.3074,1.981501885254,1.969389471,8.601143,15.050335,1.00270788586437,1359.03452214375,1464.33685073344,7,20,2000,50,17,10
rep7_k20_lambda2000_mu50,lambda,506.23232275,502.968,70.7312707438644,69.8445447,397.40275,627.66135,1.0012699160722,1666.8829897952,1622.75485217758,7,20,2000,50,17,10
rep7_k20_lambda30_mu100,lp__,174.53242225,174.881,1.27410118805937,1.02892439999998,171.9809,175.9061,1.00235932226075,1330.36810492403,1925.82459747791,7,20,30,100,34,10
rep7_k20_lambda30_mu100,mu,72.972752325,73.28825,7.93892192595325,7.78187087999999,59.404465,85.3517,1.00440384197101,1033.98546493135,1081.2639968039,7,20,30,100,34,10
rep7_k20_lambda30_mu100,sigma,29.7074067,29.5986,2.69213112658369,2.63747126999999,25.500715,34.31674,1.00802592526467,1060.8879279538,1182.8447788485,7,20,30,100,34,10
rep7_k20_lambda30_mu100,lambda,498.64218825,492.2905,70.3066696994558,68.555424,388.82515,625.1815,1.00207316830492,1739.49675852071,2113.21633838477,7,20,30,100,34,10
rep7_k20_lambda30_mu20,lp__,208.955254,209.287,1.34326261974359,1.09119360000003,206.2679,210.429,1.00492371655818,880.48474840529,1104.95628137663,7,20,30,20,6.8,10
rep7_k20_lambda30_mu20,mu,5.17539977897,5.05333,2.91310346134034,3.354738324,0.5804541,10.17728,1.01136122142753,412.596745846201,381.670154401209,7,20,30,20,6.8,10
rep7_k20_lambda30_mu20,sigma,9.378509365,9.413025,1.02916805827806,1.154233752,7.650508,10.98902,1.01150932380421,438.950129139276,384.431257272496,7,20,30,20,6.8,10
rep7_k20_lambda30_mu20,lambda,490.516156,488.0855,69.4513542410524,71.0862222,381.57165,609.71945,1.00807241063436,1226.71386921614,1305.80200369035,7,20,30,20,6.8,10
rep7_k20_lambda30_mu50,lp__,200.49055875,200.844,1.35684178737148,1.11343260000001,197.74585,201.92005,1.00314231222673,1069.84690142427,1217.33940340344,7,20,30,50,17,10
rep7_k20_lambda30_mu50,mu,31.2730721925,31.82665,6.15044901903184,5.88695982,20.20953,40.537515,1.00271502263872,1243.97764160892,1163.17458215701,7,20,30,50,17,10
rep7_k20_lambda30_mu50,sigma,16.42852515,16.2252,2.12749410869293,2.04242976,13.241545,20.25474,1.00347696799328,1228.785516091,1271.25096114197,7,20,30,50,17,10
rep7_k20_lambda30_mu50,lambda,496.7082975,492.587,70.0373367083786,66.9460617,387.1121,617.3464,1.00308666222107,1731.8634005792,1752.85123421208,7,20,30,50,17,10
rep7_k20_lambda50_mu100,lp__,166.5571275,166.8815,1.25312838026601,1.03559610000004,164.1267,167.90305,1.00038666925801,1317.61018952678,1755.72795126062,7,20,50,100,34,10
rep7_k20_lambda50_mu100,mu,68.87771435,68.90355,7.95456124758522,8.11085982,55.76836,81.55516,1.00332658023623,1457.92687984977,1641.88177231258,7,20,50,100,34,10
rep7_k20_lambda50_mu100,sigma,32.694662725,32.63255,2.72006183201514,2.76023055,28.40583,37.300655,1.00292811320961,1460.66473626975,1476.79826847312,7,20,50,100,34,10
rep7_k20_lambda50_mu100,lambda,494.5934435,491.371,69.3297220998788,69.1647726,386.33255,612.3584,1.00226635697821,1753.79943874369,1592.67031232494,7,20,50,100,34,10
rep7_k20_lambda50_mu20,lp__,208.21764675,208.5865,1.41060762756132,1.15346280000001,205.41235,209.75215,1.00321900502073,755.586649899947,1148.66800949135,7,20,50,20,6.8,10
rep7_k20_lambda50_mu20,mu,5.3125725129645,5.21396,3.01409955949618,3.387288807,0.5863527,10.4657,1.02361995197574,226.687279040329,76.0388283250059,7,20,50,20,6.8,10
rep7_k20_lambda50_mu20,sigma,9.9046334925,9.92118,1.07547298660125,1.187666382,8.0683475,11.61345,1.01750688296782,221.017596340731,72.0589252327758,7,20,50,20,6.8,10
rep7_k20_lambda50_mu20,lambda,493.33355,490.152,70.5370428159085,70.7615328,384.1829,616.10935,1.00265370355529,1108.57318946133,1210.20548327951,7,20,50,20,6.8,10
rep7_k20_lambda50_mu50,lp__,194.71672375,195.045,1.27811778573201,1.0333722,192.2728,196.119,1.0050970638975,1312.29012432994,1462.29479518651,7,20,50,50,17,10
rep7_k20_lambda50_mu50,mu,29.3232819825,29.69625,6.27149577873185,6.22669761,18.607405,38.85387,1.00462850115355,1097.43262503192,1066.43549907886,7,20,50,50,17,10
rep7_k20_lambda50_mu50,sigma,19.324653525,19.17285,2.17866018306571,2.16444774,15.97583,23.076035,1.00419788923336,1225.4952546735,1274.87048059801,7,20,50,50,17,10
rep7_k20_lambda50_mu50,lambda,492.22669725,489.5585,70.3431046849282,73.1937381,383.6049,609.9503,1.00079440837309,1709.46285733295,1739.28638275336,7,20,50,50,17,10
rep7_k3_lambda10000_mu100,lp__,234.71587125,235.053,1.27745361074496,1.03781999999998,232.3179,236.10705,1.0003424573017,1469.70571254392,1668.22774167082,7,3,10000,100,34,10
rep7_k3_lambda10000_mu100,mu,127.867696525,128.2505,15.1199494321746,15.0669225,102.55085,152.52455,1.00212309899789,1425.85265807455,1538.3352572826,7,3,10000,100,34,10
rep7_k3_lambda10000_mu100,sigma,29.9025113,30.02615,3.83165066465894,3.773217,23.309765,36.112035,1.00085204410478,1431.30753859913,1426.68272843119,7,3,10000,100,34,10
rep7_k3_lambda10000_mu100,lambda,519.985492,518.228,71.8227439113696,72.2871281999999,406.78565,639.721,1.0025360473946,2092.45794333911,1852.34991314626,7,3,10000,100,34,10
rep7_k3_lambda10000_mu20,lp__,259.02395825,259.3805,1.34658731813361,1.01039190000004,256.33515,260.4371,1.04843863616989,101.76794685147,495.070219751835,7,3,10000,20,6.8,10
rep7_k3_lambda10000_mu20,mu,26.70559224,28.21805,8.65515964985245,9.18359505,10.32991,37.8552,1.38511429590498,9.3376535994025,27.3440373363962,7,3,10000,20,6.8,10
rep7_k3_lambda10000_mu20,sigma,6.0099408025,5.46897,2.98268247194924,3.037602771,2.10786,11.69494,1.39140914501182,9.22862979845095,16.3116228777394,7,3,10000,20,6.8,10
rep7_k3_lambda10000_mu20,lambda,499.7723255,499.555,64.7535343938512,64.1899083,397.5322,616.647,1.06303103311492,55.3779994861621,255.359720606735,7,3,10000,20,6.8,10
rep7_k3_lambda10000_mu50,lp__,254.74685625,255.048,1.23342589418459,1.0318896,252.3874,256.09005,1.00136377872843,1200.26094004581,1874.12039777139,7,3,10000,50,17,10
rep7_k3_lambda10000_mu50,mu,69.483371825,70.1899,11.5429858181773,11.92321746,49.73912,87.4349,1.00318759693508,929.083213407095,811.301855217274,7,3,10000,50,17,10
rep7_k3_lambda10000_mu50,sigma,16.6032272475,16.4493,3.69556444543468,3.86639841,10.7702,22.81606,1.00267472826772,953.205222245115,681.322248707406,7,3,10000,50,17,10
rep7_k3_lambda10000_mu50,lambda,507.18160325,503.6525,70.8369563767566,70.2574488000001,395.41375,631.09895,1.00154364547246,1817.5764346866,1655.25367266287,7,3,10000,50,17,10
rep7_k3_lambda200_mu100,lp__,243.30208775,243.617,1.24461811115321,0.977033400000009,240.8136,244.618,1.00076543409271,1398.13448614974,1563.31973143894,7,3,200,100,34,10
rep7_k3_lambda200_mu100,mu,113.3235332,113.359,13.8118582027968,13.7318412,90.55969,135.77455,1.0019655866704,1302.20198856452,934.762265048817,7,3,200,100,34,10
rep7_k3_lambda200_mu100,sigma,25.1866722,25.15595,3.91944894420232,3.92985369,18.7349,31.65591,1.00131017277435,1307.12577081181,1069.49224124684,7,3,200,100,34,10
rep7_k3_lambda200_mu100,lambda,514.59661075,511.4195,70.5337827748723,68.2040478,401.56415,634.71645,1.00128139233443,1907.38008480315,1365.41590154214,7,3,200,100,34,10
rep7_k3_lambda200_mu20,lp__,257.3548995,257.705,1.35727320058823,1.13418900000002,254.711,258.82805,1.00727163033861,508.720033036075,965.101494065861,7,3,200,20,6.8,10
rep7_k3_lambda200_mu20,mu,15.17832069315,15.84945,6.19864085658283,6.78237609,3.985006,24.1436,1.01285027320891,226.982879293494,277.901410806089,7,3,200,20,6.8,10
rep7_k3_lambda200_mu20,sigma,7.4755706225,7.237075,2.16831794269752,2.379446979,4.396993,11.48215,1.01377954278111,207.970882474039,205.580418236716,7,3,200,20,6.8,10
rep7_k3_lambda200_mu20,lambda,498.11178075,495.643,70.2537895881571,73.7763999,387.31685,614.75885,1.00784446652353,361.514420537302,781.073334911136,7,3,200,20,6.8,10
rep7_k3_lambda200_mu50,lp__,256.49347975,256.805,1.22723089290731,1.02373529999998,254.04195,257.84305,1.00075357786853,1156.93403503124,1726.05554650066,7,3,200,50,17,10
rep7_k3_lambda200_mu50,mu,50.830589325,51.20125,9.79239647724807,9.49731321,34.0037,66.2975,1.00203249778944,607.654496581351,492.88229893891,7,3,200,50,17,10
rep7_k3_lambda200_mu50,sigma,13.84540236,13.75295,3.26602653816883,3.16349775,8.500138,19.28212,1.00191827938453,584.576122514123,456.916630849377,7,3,200,50,17,10
rep7_k3_lambda200_mu50,lambda,501.1856495,499.1885,69.9313507247944,69.8482512,388.57275,617.7555,1.00133943366687,1374.08079808112,1132.66346583298,7,3,200,50,17,10
rep7_k3_lambda2000_mu100,lp__,238.975955,239.3045,1.30094166828535,1.05931769999998,236.43915,240.371,1.00190278288598,1429.45737103295,1571.8721915842,7,3,2000,100,34,10
rep7_k3_lambda2000_mu100,mu,121.8491771,122.2955,14.7319921396334,14.863065,96.78398,145.593,1.00161876533466,1185.59847763175,1294.33678902201,7,3,2000,100,34,10
rep7_k3_lambda2000_mu100,sigma,27.6611531,27.5937,3.88633947075019,3.85186893,21.019045,34.133545,1.00146489197387,1194.31651630382,1060.61141161204,7,3,2000,100,34,10
rep7_k3_lambda2000_mu100,lambda,518.105865,516.7105,72.1861685142796,72.4346469,402.09105,641.63945,1.00018252169182,2051.61080920825,1775.45112292388,7,3,2000,100,34,10
rep7_k3_lambda2000_mu20,lp__,259.3547325,259.7145,1.51350455481743,1.20609509999997,256.352,261.05515,1.07371049269546,39.8565179867755,40.0028388059172,7,3,2000,20,6.8,10
rep7_k3_lambda2000_mu20,mu,28.311706141,30.33455,8.70894262064879,8.71709496,11.134205,38.2443,1.18150839533576,17.2318279303986,25.0305682058479,7,3,2000,20,6.8,10
rep7_k3_lambda2000_mu20,sigma,5.4724602825,4.783505,2.95883173444199,3.027202332,2.12518,11.263055,1.1865489904832,16.536722889163,21.9002795975073,7,3,2000,20,6.8,10
rep7_k3_lambda2000_mu20,lambda,499.0583385,503.4585,73.5167014374828,73.9728444,374.606,617.66375,1.06505814901974,64.1148632695709,213.904519775571,7,3,2000,20,6.8,10
rep7_k3_lambda2000_mu50,lp__,254.61188,254.9495,1.26728945578395,1.01780489999999,252.1637,255.991,1.00327172901427,1258.51668557719,1645.0865088082,7,3,2000,50,17,10
rep7_k3_lambda2000_mu50,mu,54.1300324,54.78955,10.024014500901,10.42579146,36.702715,69.455865,1.00302241589644,1095.92030877534,1278.40970075345,7,3,2000,50,17,10
rep7_k3_lambda2000_mu50,sigma,16.9032815825,16.75375,3.35715809060551,3.51769089,11.60238,22.742455,1.00390618611494,1185.84357695171,1366.63610373059,7,3,2000,50,17,10
rep7_k3_lambda2000_mu50,lambda,502.96033225,498.9005,72.0741506171502,72.4598511,392.4,621.8206,1.00467124668797,1590.71444201387,1373.77005917046,7,3,2000,50,17,10
rep7_k3_lambda30_mu100,lp__,241.43547825,241.756,1.20935244650263,0.968879099999991,238.9563,242.746,1.00169640178526,1421.01645277452,1848.85486175485,7,3,30,100,34,10
rep7_k3_lambda30_mu100,mu,67.208166125,67.6941,9.59350955293268,10.03742439,50.691465,81.901785,1.00344456245769,1586.19707118316,1756.78033462816,7,3,30,100,34,10
rep7_k3_lambda30_mu100,sigma,27.376691475,27.3191,3.04127710983388,3.07179894,22.62348,32.54681,1.00469664953383,1565.41869962807,1866.34456009786,7,3,30,100,34,10
rep7_k3_lambda30_mu100,lambda,501.3474435,499.4855,70.0440203157508,68.7422316,389.05835,621.0815,1.00180311222248,2280.50409990269,1952.39045665234,7,3,30,100,34,10
rep7_k3_lambda30_mu20,lp__,253.021411,253.3585,1.31586938528821,1.09119360000001,250.55355,254.453,1.00661143099529,851.537228539228,1016.77606600323,7,3,30,20,6.8,10
rep7_k3_lambda30_mu20,mu,4.5937683015375,4.24915,3.01062330229113,3.308392248,0.45215025,10.2282,1.00773569482809,590.286748386091,507.842841850959,7,3,30,20,6.8,10
rep7_k3_lambda30_mu20,sigma,8.8705781875,8.94729,1.20637894247372,1.249587171,6.7712,10.72392,1.0053506078349,554.043125794529,303.3302871295,7,3,30,20,6.8,10
rep7_k3_lambda30_mu20,lambda,489.09952275,486.609,69.5451236955075,69.2700372,375.998,607.69455,1.00619254808907,779.76790603099,465.08434709366,7,3,30,20,6.8,10
rep7_k3_lambda30_mu50,lp__,257.21037625,257.5245,1.25208198154437,1.04152649999998,254.75105,258.59615,1.00346122888052,1039.74507990732,1556.31088637545,7,3,30,50,17,10
rep7_k3_lambda30_mu50,mu,46.3907988825,46.7954,10.1309653282104,10.29977046,28.92105,62.39493,1.01241694979387,405.384158631267,131.288196633718,7,3,30,50,17,10
rep7_k3_lambda30_mu50,sigma,12.59788686,12.43395,3.41228411690497,3.49863948,7.21887,18.416505,1.01270616330233,376.337985888755,124.622854264188,7,3,30,50,17,10
rep7_k3_lambda30_mu50,lambda,503.01358425,498.4665,72.232537061649,72.4027710000001,391.4114,627.63845,1.00317956875869,1078.95272683997,1272.14830534675,7,3,30,50,17,10
rep7_k3_lambda50_mu100,lp__,243.86563125,244.1795,1.20346329389324,1.00001369999999,241.5138,245.18105,1.00037958512974,1672.20968839538,2248.75499575924,7,3,50,100,34,10
rep7_k3_lambda50_mu100,mu,99.52242245,99.86165,11.8086227048173,11.95012665,79.62107,118.23335,1.0016128275117,1475.41667265771,1693.67315821643,7,3,50,100,34,10
rep7_k3_lambda50_mu100,sigma,25.629355375,25.64095,3.47329205654428,3.41450193,19.979875,31.41183,1.00166279301333,1633.70922123137,1686.78553380177,7,3,50,100,34,10
rep7_k3_lambda50_mu100,lambda,510.98281125,508.368,70.7576238948033,70.4138631,399.65665,631.99,1.0004046314807,2370.68005446326,1935.06108385804,7,3,50,100,34,10
rep7_k3_lambda50_mu20,lp__,258.79017,259.191,1.48707416728109,1.23945360000002,255.77195,260.346,1.08413418296874,34.5360539682988,117.541800902138,7,3,50,20,6.8,10
rep7_k3_lambda50_mu20,mu,19.363438111725,21.4693,7.18288672100907,7.24531794,5.6944605,28.5836,1.15882042904234,18.2607425291018,39.8671993029264,7,3,50,20,6.8,10
rep7_k3_lambda50_mu20,sigma,5.330715865,4.51268,2.48478680082457,2.499463449,2.15649,10.10971,1.15827623172629,18.4987536263969,29.3085295213629,7,3,50,20,6.8,10
rep7_k3_lambda50_mu20,lambda,489.4567475,483.075,64.7277967712865,57.1653495,398.3668,612.9056,1.03754252725012,172.87415306291,486.13550984666,7,3,50,20,6.8,10
rep7_k3_lambda50_mu50,lp__,254.90257925,255.2175,1.27339691755825,1.06154159999999,252.4812,256.305,1.0021984018,1294.30637728363,1655.02632924397,7,3,50,50,17,10
rep7_k3_lambda50_mu50,mu,36.268010945,36.99365,8.94349316135193,9.29049050999999,21.103275,49.8175,1.00287084333428,922.293047397997,1192.19710494577,7,3,50,50,17,10
rep7_k3_lambda50_mu50,sigma,15.4350842125,15.20205,3.0579169502779,3.24845073,10.775515,20.75587,1.00468691309801,913.195627222782,1036.21778664326,7,3,50,50,17,10
rep7_k3_lambda50_mu50,lambda,498.60431325,495.9,71.6954192792366,73.4153868,385.83935,618.52735,1.00527296059999,1723.84682983691,1495.6669097636,7,3,50,50,17,10
rep7_k30_lambda10000_mu100,lp__,139.95617675,140.2805,1.29430521903044,0.997048499999999,137.5749,141.315,1.00147028441357,1374.22037609096,1864.7629998146,7,30,10000,100,34,10
